Title,Year,Cited by,DOI,Link,Abstract,Author Keywords
Nonlinear dynamics of earthquake-resistant structures using shape memory alloy composites,2020,18,10.1177/1045389X19898269,https://www.scopus.com/inward/record.uri?eid=2-s2.0-null&doi=10.1177%2F1045389X19898269&partnerID=40&md5=32f90c572941b6d27471ceaddd993cd6,"Earthquake-resistant structures have been widely investigated in order to produce safe buildings designed to resist seismic activities. The remarkable properties of shape memory alloys, especially pseudoelastic effect, can be exploited in order to promote the essential energy dissipation necessary for earthquake-resistant structures. In this regard, shape memory alloy composite is an idea that can make this application feasible, using shape memory alloy fibers embedded in a matrix. This article investigates the use of shape memory alloy composites in a one-story frame structure subjected to earthquakes. Different kinds of composites are analyzed, comparing the influence of matrix type. Both linear elastic matrix and elastoplastic matrix with isotropic and kinematic hardening are investigated. Results indicate the great energy dissipation capability of shape memory alloy composites. A parametric analysis allows one to conclude that the maximum shape memory alloy volume fraction is not the optimum design condition for none of the cases studied, highlighting the necessity of a proper composite design. Despite the elastoplastic behavior of matrix also dissipates a considerable amount of energy, the associated residual strains are not desirable, showing the advantage of the use of shape memory alloys.",Composite; Earthquake; Nonlinear Dynamics; Seismic Loads; Shape Memory Alloy; Smart Structures; Composite Materials; Dynamics; Earthquake Engineering; Earthquakes; Elastoplasticity; Energy Dissipation; Intelligent Structures; Shape Memory Effect; Structural Design; Earthquake Resistant Structures; Elastoplastic Behavior; Energy Dissipation Capability; Parametric -analysis; Pseudoelastic Effects; Seismic Load; Shape Memory Alloy Composites; Shape Memory Alloy Fibers; Shape-memory Alloy
Recognition and separation of enantiomers based on functionalized magnetic nanomaterials,2020,34,10.1016/j.trac.2020.115804,https://www.scopus.com/inward/record.uri?eid=2-s2.0-null&doi=10.1016%2Fj.trac.2020.115804&partnerID=40&md5=82d78d2de039cf8deb0ac4b7de7a234d,"Enantioselective separation is significantly important for the study of pharmacology and biology, but it is still a big challenge because of the identical physical and chemical properties of enantiomers in an achiral environment. Magnetic nanomaterials have unique properties such as extremely large surface area per volume substance and strong magnetic response. It is very easy for them to be isolated from complicated matrixes, only by applying external magnets. The possibilities for surface functionalization make them exciting candidates for enantioseparation. Functionalized magnetic nanomaterials are unique tools for the simple and rapid enantioseparation compared with traditional chiral stationary phase. In this review, various magnetic nanomaterials modified with specific chiral selectors are reviewed in this manuscript. The prepared functional magnetic materials are typically used as chiral adsorbents for enantioseparation applications, formatted by methods of dispersive solid phase extraction, enantioselective crystallization, or column and microchip separation.",Chiral Selector; Enantioseparation; Functionalization; Magnetic Nanomaterials; Recognition; Alprenolol; Amino Acid; Amlodipine; Atenolol; Carvedilol; Chlorpheniramine; Chlorpheniramine Maleate; Ibuprofen; Ketoprofen; Metoprolol; Ofloxacin; Pindolol; Promethazine; Propranolol; Protein; Teicoplanin; Tropicamide; Warfarin; Enantiomers; Enantioselectivity; Magnetism; Nanostructured Materials; Phase Separation; Stereochemistry; Chiral Selector; Enantioseparations; Functionalizations; Magnetic Nanomaterials; Recognition; Magnetic Materials; Alprenolol; Amino Acid; Amlodipine; Atenolol; Bovine Serum Albumin; Carvedilol; Chlorpheniramine; Chlorpheniramine Maleate; Ibuprofen; Ketoprofen; Magnetic Nanomaterial; Magnetic Nanoparticle; Metal Organic Framework; Metoprolol; Molecularly Imprinted Polymer; Multi Walled Nanotube; Nanomaterial; Ofloxacin; Oligosaccharide; Pindolol; Polymer; Polysaccharide; Promethazine; Propranolol; Protein; Silica Nanoparticle; Teicoplanin; Tropicamide; Unclassified Drug; Warfarin; Adsorption; Chiral Separation; Chirality; Chromatography; Crystallization; Enantiomer; Enantioselectivity; Enantioseparation; Magnetism; Microchip Analysis; Molecular Imprinting; Molecular Recognition; Priority Journal; Review; Separation Technique; Solid Phase Extraction
Nanozymes for medical biotechnology and its potential applications in biosensing and nanotherapeutics,2020,40,10.1007/s10529-020-02795-3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-null&doi=10.1007%2Fs10529-020-02795-3&partnerID=40&md5=2dbce9f0ac255449a3daf54ac2b1d102,"Recent past years have witnessed the development of several artificial enzymes, using different materials to mimic natural enzymes with respect to their structure and functions. The nanozymes are nanomaterials possessing similar characteristics to the natural enzymes and have emerged recently as an innovative class of artificial enzymes. The nanozymes have got remarkable attention from the researchers and notable developments have been achieved owing to their unique properties compared with natural enzymes and classic artificial enzymes. In this regard, several nanomaterials have been scrutinized so far to mimic different natural enzymes for wider applications ranging from imaging, sensing, water treatment, pollutant removal, and therapeutics. The applications of nanozymes in biomedicine research are fast-growing and various nanozymes have been implicated in diagnostic medicine, targeted cancer therapy. Such abilities make them an appropriate alternative for the development of affordable, sustainable and safe diagnostic as well as therapeutic agents.",Aptasensors; Biomedicine; Biosensors; Enzymes Immunoassays; Enzymes; Bioassay; Biosensors; Diagnosis; Nanostructured Materials; Water Pollution; Water Treatment; Aptasensors; Artificial Enzymes; Biomedicine; Medical Biotechnology; Natural Enzyme; Pollutant Removal; Targeted Cancer Therapy; Therapeutic Agents; Enzymes; Biomimetic Material; Enzyme; Nanomaterial; Chemistry; Genetic Procedures; Biomimetic Materials; Biosensing Techniques; Nanostructures
Ultrastrong and Highly Sensitive Fiber Microactuators Constructed by Force-Reeled Silks,2020,65,10.1002/advs.201902743,https://www.scopus.com/inward/record.uri?eid=2-s2.0-null&doi=10.1002%2Fadvs.201902743&partnerID=40&md5=6bff363670b9eb5cfa2238096142c2c3,"Fiber microactuators are interesting in wide variety of emerging fields, including artificial muscles, biosensors, and wearable devices. In the present study, a robust, fast-responsive, and humidity-induced silk fiber microactuator is developed by integrating force-reeling and yarn-spinning techniques. The shape gradient, together with hierarchical rough surface, allows these silk fiber microactuators to respond rapidly to humidity. The silk fiber microactuator can reach maximum rotation speed of 6179.3° s−1 in 4.8 s. Such a response speed (1030 rotations per minute) is comparable with the most advanced microactuators. Moreover, this microactuator generates 2.1 W kg−1 of average actuation power, which is twice higher than fiber actuators constructed by cocoon silks. The actuating powers of silk fiber microactuators can be precisely programmed by controlling the number of fibers used. Lastly, theory predicts the observed performance merits of silk fiber microactuators toward inspiring the rational design of water-induced microactuators.",Actuators; Artificial Muscle; Force Reeling; Mechanical Property; Silk Fibers; Actuators; Mechanical Actuators; Mechanical Properties; Microactuators; Muscle; Silk; Artificial Muscle; Fast Responsive; Fiber Microactuators; Rational Design; Rotation Speed; Shape Gradient; Silk Fiber; Wearable Devices; Spinning (fibers)
High-Aspect-Ratio Nanostructured Surfaces as Biological Metamaterials,2020,209,10.1002/adma.201903862,https://www.scopus.com/inward/record.uri?eid=2-s2.0-null&doi=10.1002%2Fadma.201903862&partnerID=40&md5=913bbfd73dc0961917a4550761c5381a,"Materials patterned with high-aspect-ratio nanostructures have features on similar length scales to cellular components. These surfaces are an extreme topography on the cellular level and have become useful tools for perturbing and sensing the cellular environment. Motivation comes from the ability of high-aspect-ratio nanostructures to deliver cargoes into cells and tissues, access the intracellular environment, and control cell behavior. These structures directly perturb cells' ability to sense and respond to external forces, influencing cell fate, and enabling new mechanistic studies. Through careful design of their nanoscale structure, these systems act as biological metamaterials, eliciting unusual biological responses. While predominantly used to interface eukaryotic cells, there is growing interest in nonanimal and prokaryotic cell interfacing. Both experimental and theoretical studies have attempted to develop a mechanistic understanding for the observed behaviors, predominantly focusing on the cell–nanostructure interface. This review considers how high-aspect-ratio nanostructured surfaces are used to both stimulate and sense biological systems.",Biological Metamaterials; High-aspect-ratio Nanostructures; Nanoneedles; Nanopillars; Nanowires; Silicon; Biocompatible Materials; Metals; Polymers; Silicon; Cells; Cytology; Metamaterials; Nanoneedles; Nanopillars; Nanostructured Materials; Nanowires; Topography; Biological Response; Cellular Components; Cellular Environment; High Aspect Ratio Nano-structures; Mechanistic Studies; Nanoscale Structure; Nanostructured Surface; Prokaryotic Cells; Aspect Ratio; Biomaterial; Metal; Nanomaterial; Polymer; Silicon; Animal; Biomechanics; Cell Adhesion; Cell Differentiation; Cell Membrane Permeability; Chemistry; Devices; Electrochemical Analysis; Eukaryotic Cell; Genetic Procedures; Human; Photochemistry; Porosity; Procedures; Surface Property; Ultrastructure; Animals; Biocompatible Materials; Biomechanical Phenomena; Biosensing Techniques; Cell Adhesion; Cell Differentiation; Cell Membrane Permeability; Electrochemical Techniques; Eukaryotic Cells; Humans; Metals; Nanostructures; Photochemical Processes; Polymers; Porosity; Silicon; Surface Properties
Mechanical Control of Periodic Precipitation in Stretchable Gels to Retrieve Information on Elastic Deformation and for the Complex Patterning of Matter,2020,27,10.1002/adma.201905779,https://www.scopus.com/inward/record.uri?eid=2-s2.0-null&doi=10.1002%2Fadma.201905779&partnerID=40&md5=f02ddff43a907083bcefac8f7bc98150,"Material design using nonequilibrium systems provides straightforward access to complexity levels that are possible through dynamic processes. Pattern formation through nonequilibrium processes and reaction–diffusion can be used to achieve this goal. Liesegang patterns (LPs) are a kind of periodic precipitation patterns formed through reaction–diffusion. So far, it has been shown that the periodic band structure of LPs and the geometry of the pattern can be controlled by experimental conditions and external fields (e.g., electrical or magnetic). However, there are no examples of these systems being used to retrieve information about the changes in the environment as they form, and there are no studies making use of these patterns for complex material preparation. This work shows the formation of LPs by a diffusion–precipitation reaction in a stretchable hydrogel and the control of the obtained patterns by the unprecedented and uncommon method of mechanical input. Additionally, how to use this protocol and how deviations from “LP behavior” of the patterns can be used to “write and store” information about the time, duration, extent, and direction of gel deformation are presented. Finally, an example of using complex patterning to deposit polypyrrole by using precipitation patterns is shown as a template.",Liesegang Phenomena; Nonequilibrium Systems; Periodic Patterns; Polyacrylamide Gel; Reaction–diffusion; Stretchable Gels; Diffusion; Polypyrroles; Experimental Conditions; Liesegang; Non-equilibrium Process; Nonequilibrium System; Periodic Pattern; Periodic Precipitations; Polyacrylamide Gels; Precipitation Patterns; Gels
A computational exploration of the effect of alignment and aspect ratio on alternating current conductivity in carbon nanofiber–modified epoxy,2020,23,10.1177/1045389X19898252,https://www.scopus.com/inward/record.uri?eid=2-s2.0-null&doi=10.1177%2F1045389X19898252&partnerID=40&md5=5e806038d9f73f962cf9c832a078a8a3,"Carbon nanofiller–modified polymers have been the subject of intense study for years due to their potential use in diverse and far-reaching applications. The effect of nanofiller network parameters on macroscale direct current electrical transport has been thoroughly elucidated by extensive nano-to-microscale modeling. As a result, we now have great insight into how the conductive and piezoresistive properties of nanocomposites can be tailored through judicious control of the underlying nanofiller network. It is also well-known that carbon nanofiller–modified polymers possess frequency-dependent alternating current electrical properties. Even though work has been done to understand the alternating current properties of nanocomposites via experimental characterization and through the development of macroscale equivalent circuit models, much less has been done to understand how macroscale alternating current conductivity depends on microscale effects such as nanofiller alignment and aspect ratio. This is an important knowledge gap because, like direct current conductivity, the underlying nanofiller network ultimately gives rise to macroscale alternating current transport in these materials. To this end, we herein present an alternating current microscale percolation model for carbon filler–based polymer nanocomposites. After calibration against experimental complex impedance data from randomly ordered carbon nanofiber–modified epoxy, this model is used to explore the effect of carbon nanofiber alignment and aspect ratio on alternating current conductivity. These simulations show that alternating current conductivity generally increases with increasing alignment and with aspect ratio; however, the competing effects of alternating current and direct current percolation give rise to substantial variation in alternating current conductivity at low frequencies and with poor percolation. The methodology presented in this article provides a modeling tool by which nanocomposites with highly optimized alternating current properties can be developed through careful control and tailoring of nanofiller network properties for the realization of exotic, next-generation material functionality.",Alternating Current Conductivity; Carbon Nanofiber; Micromodel; Nanocomposite; Carbon Nanofibers; Electric Impedance Measurement; Equivalent Circuits; Filled Polymers; Nanocomposites; Solvents; Alternating Current Conductivity; Computational Exploration; Direct Current Conductivity; Equivalent Circuit Model; Experimental Characterization; Micromodel; Piezoresistive Properties; Substantial Variations; Aspect Ratio
Experimental investigation of strain sensitivity for surface bonded fibre optic sensors,2020,22,10.1016/j.sna.2020.111833,https://www.scopus.com/inward/record.uri?eid=2-s2.0-null&doi=10.1016%2Fj.sna.2020.111833&partnerID=40&md5=1123cf9b21b0f49d4207a6b7f0707bd0,"The strain sensitivity coefficient for a surface-mounted fibre optic sensor is strongly affected by the type of adhesive material used for its installation. In the present study, appropriate strain correction factors have been investigated to modify the strain sensitivity coefficient for surface mounted fibre Bragg gratings to achieve accurate strain data. The experimental study adopts a fibre optic sensor (FOS) mounted on a carbon fibre reinforced polyphenylene sulphide specimen using two adhesive types, i.e. a cyanoacrylate and an epoxy-resin. For comparison purposes strain data was also captured using strain gauge, contact extensometer and digital image correlation instrumentation. The experiments reveal that the predicted correction factors vary considerably with the adhesive material used for the mounting of the FOS. Further analysis demonstrates that a 37 % deviation in the value of the correction factor results in a 27 % variation in the strain output. In addition, the microscopic image analysis confirmed that the thickness of the adhesive layer between FOS and the substrate affects the strain sensitivity of FOS and plays a crucial role in transmitting the deformation of the host material to the sensing element.",Adhesives; Carbon Fibre Composites; Fibre Bragg Grating; Microscopic Image Analysis; Strain Sensitivity Coefficient; Carbon Fibers; Epoxy Resins; Fiber Bragg Gratings; Fiber Optic Sensors; Fiber Optics; Image Analysis; Strain Gages; Sulfur Compounds; Adhesive Materials; Carbon Fibre Composites; Digital Image Correlations; Experimental Investigations; Microscopic Image Analysis; Polyphenylene Sulphide; Strain Sensitivity; Strain Sensitivity Coefficient; Adhesives
MWCNT buckypaper/polypyrrole nanocomposites for supercapasitor application,2020,40,10.1016/j.electacta.2020.135700,https://www.scopus.com/inward/record.uri?eid=2-s2.0-null&doi=10.1016%2Fj.electacta.2020.135700&partnerID=40&md5=346aafeba8889127609cd8baa6797dff,"In this work MWNT/polypyrrole nanocomposites were synthesized and investigated as electrode materials for supercapasitor application. The MWNT were synthesized by CCVD-method and precipitated as buckypaper film (NTBP). The polypyrrole was precipitated on the NTBP surface by chemical (sample NTBP_PPy_Chem) and electrochemical (sample NTBP_PPy_Elect) polymerization. The morphology and functional composition of individual and hybrid materials were investigated by microscopic and spectroscopic methods. It was obtained that the deposition method and presence of NTBP affects the polymer morphology. It was shown that PPy chemical deposition leads to the precipitation of a large amount of an amorphous polymer on a buckypaper surface. At the same time electrochemical deposition method promotes the synthesis of uniform polymer layers. In the second case, the mass of the precipitated polymer is smaller. It was found that both deposition methods are suitable for the polypyrrole deposition and can increase the buckypaper capacity almost twice. The material long cycling showed that the NTBP_PPy_Elect sample has the greatest stability. Thus, in this study, the relationship between morphology, functional composition and electrochemical properties of materials was studied. It was shown that the synthesis method allows controlling the morphology and/or functional composition of the materials. Also it was demonstrated that the synthesized structures are promising for use as supercapacitor electrodes due to the high specific capacitance and stability.",Ccvd Synthesis; Mwcnt Buckypaper; Polypyrrole; Supercapacitor; Tem; Electrochemical Deposition; Electrodes; Morphology; Multiwalled Carbon Nanotubes (mwcn); Nanocomposites; Polypyrroles; Precipitation (chemical); Reduction; Spectroscopic Analysis; Supercapacitor; Transmission Electron Microscopy; Buckypaper; Chemical Deposition; Electrochemical Deposition Methods; Functional Compositions; High Specific Capacitances; Spectroscopic Method; Supercapacitor Electrodes; Synthesized Structures; Hybrid Materials
Electronic textiles based wearable electrotherapy for pain relief,2020,39,10.1016/j.sna.2019.111701,https://www.scopus.com/inward/record.uri?eid=2-s2.0-null&doi=10.1016%2Fj.sna.2019.111701&partnerID=40&md5=689462ac00fae410e744b556ed1c39ea,"Electrotherapy is a common therapeutic treatment used to provide pain relief. The device delivers a mild level of current via electrodes positioned on the skin to interfere with the pain signal and stimulate the release of the body's own natural painkiller to reduce the pain. This paper presents the materials and fabrication methods used to manufacture a textile based wearable electronic textile (e-textile) with electrodes embedded for joint pain relief. The electrode is made by three functional layers including textile layer, conductive layer, and electrode layer. An electronic control has been developed to deliver interferential therapy. The e-sleeve has been designed and developed alongside patient and public input and tested on six volunteers with self-reported knee joint pain. Four out of six volunteers reported noticeable pain reduction on using the e-textile. The wearable e-textile demonstrated no adverse effects and pilot evidence suggests this has the potential to be a comfortable and easy to use solution for pain relief for people living with osteoarthritis knee joint pain.",Electronic Textiles (e-textiles); Electrotherapy; Joint Pain; Osteoarthritis; Wearable; Electrodes; Electrotherapeutics; Joints (anatomy); Laser Tissue Interaction; Wearable Technology; Conductive Layer; Electronic Controls; Electrotherapy; Fabrication Method; Osteoarthritis; Textile-based Wearable Electronics; Therapeutic Treatments; Wearable; Smart Textiles
"Reconfiguration, Camouflage, and Color-Shifting for Bioinspired Adaptive Hydrogel-Based Millirobots",2020,216,10.1002/adfm.201909202,https://www.scopus.com/inward/record.uri?eid=2-s2.0-null&doi=10.1002%2Fadfm.201909202&partnerID=40&md5=5ebc55bf3640a25be06accd70d122764,"Nature provides much inspiration for developing soft millirobots. However, compared with smart and adaptations of lives in nature, these robotic systems still suffer from insufficiency of intelligence. Here, a new untethered soft millirobot with magnetic actuation in the head and function in the tail is presented via implementing control, actuation, and sensing directly in the materials, thereby endowing robots with multimodal locomotion and environment-adaptive functions. Due to the soft and asymmetric structure, the millirobot not only shows robust multimodal locomotion, including controllable and transformable crawling, swinging and rolling, but also achieves an excellent capability of helical propulsion in water. Moreover, the robot also possesses outstanding obstacle-crossing abilities, including helically propelling over obstacles (>2 body length), crawling within a 2 mm height tunnel and swinging through a 450 µm width channel. Furthermore, the robot can even squeeze its body to crawl through a tube easily via near-infrared irradiation, which triggers the osmotic shrinking of its body. Notably, the robots also possess extraordinary environment-adaptive functions, for example, leptocephali-like optical camouflage in water, octopus-like controllable delivery and variable appearance via visible color–shifting for interaction with the changing environment. These smart robotic systems would be of benefit in various fields via seamless integration of bioinspired design and smart materials.",Camouflage; Color-shifting; Millirobots; Reconfiguration; Responsive Hydrogels; Camouflage; Color; Hydrogels; Infrared Devices; Robotics; Soft Magnetic Materials; Asymmetric Structures; Bio-inspired Designs; Color Shifting; Millirobots; Multi-modal Locomotion; Reconfiguration; Responsive Hydrogels; Seamless Integration; Intelligent Robots
Smart Flexible Electronics-Integrated Wound Dressing for Real-Time Monitoring and On-Demand Treatment of Infected Wounds,2020,385,10.1002/advs.201902673,https://www.scopus.com/inward/record.uri?eid=2-s2.0-null&doi=10.1002%2Fadvs.201902673&partnerID=40&md5=b31bd8f30aa4d0614758eb8ebaf2eb1b,"As the most frequent wound complication, infection has become a major clinical challenge in wound management. To overcome the “Black Box” status of the wound-healing process, next-generation wound dressings with the abilities of real-time monitoring, diagnosis during early stages, and on-demand therapy has attracted considerable attention. Here, by combining the emerging development of bioelectronics, a smart flexible electronics-integrated wound dressing with a double-layer structure, the upper layer of which is polydimethylsiloxane-encapsulated flexible electronics integrated with a temperature sensor and ultraviolet (UV) light-emitting diodes, and the lower layer of which is a UV-responsive antibacterial hydrogel, is designed. This dressing is expected to provide early infection diagnosis via real-time wound-temperature monitoring by the integrated sensor and on-demand infection treatment by the release of antibiotics from the hydrogel by in situ UV irradiation. The integrated system possesses good flexibility, excellent compatibility, and high monitoring sensitivity and durability. Animal experiment results demonstrate that the integrated system is capable of monitoring wound status in real time, detecting bacterial infection and providing effective treatment on the basis of need. This proof-of-concept research holds great promise in developing new strategies to significantly improve wound management and other pathological diagnoses and treatments.",Flexible Electronics; Monitoring; On-demand Therapy; Uv-responsive Antibacterial Hydrogels; Wound Infection; Hydrogels; Integrated Control; Irradiation; Monitoring; Silicones; Temperature Sensors; Bacterial Infections; Double Layer Structure; On Demands; Real Time Monitoring; Temperature Monitoring; Wound Complications; Wound Healing Process; Wound Infections; Flexible Electronics
Switchable textile-triboelectric nanogenerators (S-TENGs) for continuous profile sensing application without environmental interferences,2020,39,10.1016/j.nanoen.2020.104462,https://www.scopus.com/inward/record.uri?eid=2-s2.0-null&doi=10.1016%2Fj.nanoen.2020.104462&partnerID=40&md5=31e51f694338db4703fc163b16853217,"Conventionally, the output amplitude of triboelectric nanogenerators (TENGs) sensors is detected as the sensing output, where the accuracy and stability are easily affected by environmental interferences such as humidity, temperature and electrostatic coupling with surrounding objects. Meanwhile, the nature of pulse mode voltage output cannot provide information to further generate a detailed profile of the varying force with time interval when users press a typical TENG working in the contact-separation mode. These two critical issues hinder the TENGs sensors to be competitive with conventionally commercialized sensors. In this study, a switchable textile-triboelectric nanogenerator (S-TENG) is proposed to address these issues. By working on a switchable mode to generate resistor-capacitor (RC) discharging voltage, i.e, enabling capacitive sensing, the capacitance of the TENGs device is not affected by environmental interferences. Moreover, a high-frequency switching approach is investigated to generate a continuous profile of time-dependent capacitance as a function of force along time, referring to the continuous sensing parameter. Therefore, S-TENGs offer the sensory information which could not be achieved by any other TENGs so far.",Continuous Sensing Profile; Switchable Tengs; Textile Tengs; Without Environmental Interferences; Capacitance; Nanotechnology; Textiles; Triboelectricity; Continuous Sensing; Electrostatic Coupling; Environmental Interference; High-frequency Switching; Resistor Capacitors; Sensing Applications; Sensory Information; Switchable; Nanogenerators
Structural properties and photocatalytic degradation efficiency of CuO and erbium doped CuO nanostructures prepared by thermal decomposition of some Cu-salophen type complexes as precursors,2020,29,10.1016/j.matchemphys.2020.122635,https://www.scopus.com/inward/record.uri?eid=2-s2.0-null&doi=10.1016%2Fj.matchemphys.2020.122635&partnerID=40&md5=28ffccaa5e41fdc8cfc27b987c61736a,"CuO and Er-doped CuO nanostructures were synthesized by thermal decomposition of Cu-salophen complexes containing chloro, bromo and nitro substituents as precursors (CuL1, CuL2 and CuL3, respectively). The structure of products was characterized by FT-IR spectroscopy and XRD patterns. XRD patterns indicated that the formation of single-phase monoclinic structures without impurity and also confirmed that erbium ions are successfully doped into CuO crystal lattice. The photocatalytic activity of all samples was measured against the Reactive Black 5 dye under UV radiation. The photocatalytic mineralization of RB-5 was monitored by total organic concentration (TOC) decrease and changes in the UV–Vis spectra. The results revealed that the photocatalytic efficiency of Er-doped CuO samples is much higher than their un-doped counterparts. The highest percentage of dye decomposition was achieved using Er-doped CuO (1). The optical band gaps calculated from UV–Vis spectra were found to be 3.60 eV for both CuO (1) and Er-doped CuO (1). The PL spectrum of Er-doped CuO (1) showed a significant decrease in emission intensity, which was related to the electron-hole separation due to electron transfer from CuO conductive band to Er3+ ions. The BET analysis revealed after Er3+ doping, the surface porosity and specific surface area increased because of the appearance of some surface defects in CuO structure. FE-SEM images of both pure and doped CuO samples displayed that the powders consist of highly agglomerated nano-flakes resulting from overlapping of small particles. Further analysis of Er-doped CuO (1) with TEM indicated the prepared sample is composed of nanoparticles.",Cu-salophen Complexes; Electron-hole; Er-doping; Photocatalytic Degradation; Recombination; Copper Oxides; Crystal Impurities; Degradation; Efficiency; Energy Gap; Erbium; Nanostructures; Photocatalytic Activity; Surface Defects; Synthesis (chemical); Thermolysis; X Ray Diffraction; Electron Hole; Er-doping; Photo Catalytic Degradation; Recombination; Salophen; Erbium Compounds
Nitinol actuated soft structures towards transnasal drug delivery: a pilot cadaver study,2020,9,10.1007/s11517-019-02102-x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-null&doi=10.1007%2Fs11517-019-02102-x&partnerID=40&md5=dfdf451f7da224ddcc5309c006523662,"Sudden hearing loss can be treated noninvasively by administering drugs to the middle ear (≈1 ml) via the eustachian tube. The nasopharyngeal cavity requires high dexterity manipulation as it is restricted by the nasal vestibule, and precise drug delivery through the small cavity can allow previously unreachable areas to be reconsidered for localized delivery. Nitinol has shape memory capabilities and can be used for distal actuation accessed from small lumen and a tortuous path. The drug delivery device (DDD) is a soft and needle-sized (2 mm) and comprises of Nitinol, ribbon spring, and a drug delivery tube. By controlling the input voltage to the Nitinol, bending of the device at different angles could be achieved, and the ribbon spring works antagonistically to the Nitinol to revert to the initial position once deactivated. The actuation of the device and its corresponding bending are calculated in vitro and found to have a bending angle ranging between 36.2 and 66.8° for applied voltages of 1.2–2.0 V, with surface temperature of 45.6–154 °C. The DDD is able to actuate 200 cycles with ≈91–76% retention of bending performance, with a temperature increase of ≈8.5–9% when 1.2–2.0 V is applied. Addition of soft insulating material shows ≈34–62% reduction in the surface temperature in the first cycle and ≈37–59% over 200 cycles when actuated at 1.2–2.0 V. The active steering and navigation capabilities of the DDD are demonstrated in simulated environments (based on the eustachian tube dimensions of adult and infant). Preclinical testing in human cadavers is demonstrated and suggests the developed DDD controlled by varying the input voltages for bending, and mechanically varied drug delivery may be a feasible option for localized drug delivery in eustachian tube.",Actuator; Drug Delivery; Eustachian Tube; Nasopharyngeal Cavity; Shape Memory Alloy; Dexamethasone; Nitinol; Flexinol; Actuators; Atmospheric Temperature; Audition; Drug Delivery; Shape Memory Effect; Shape-memory Alloy; Surface Properties; Targeted Drug Delivery; Tubes (components); Bending Performance; Drug Delivery Devices; Eustachian Tube; Nasopharyngeal Cavity; Pre-clinical Testing; Simulated Environment; Surface Temperatures; Temperature Increase; Controlled Drug Delivery; Dexamethasone; Nitinol; Adult; Article; Auditory Tube; Cadaver; Conformation; Drug Delivery System; Electric Potential; Human; Human Experiment; In Vitro Study; Infant; Nasopharynx; Nose Cavity; Pilot Study; Plasticity; Priority Journal; Retrospective Study; Simulation; Soft Tissue; Temperature
Remodeling extracellular matrix based on functional covalent organic framework to enhance tumor photodynamic therapy,2020,123,10.1016/j.biomaterials.2020.119772,https://www.scopus.com/inward/record.uri?eid=2-s2.0-null&doi=10.1016%2Fj.biomaterials.2020.119772&partnerID=40&md5=a0517d7e77151466d5daa9e69e5d288b,"Photodynamic therapy (PDT) is a promising treatment modality for tumor suppression. However, the hypoxic state of most solid tumors might largely hinder the efficacy of PDT. Here, a functional covalent organic framework (COF) is fabricated to enhance PDT efficacy by remodeling the tumor extracellular matrix (ECM). Anti-fibrotic drug pirfenidone (PFD) is loaded in an imine-based COF (COF<inf>TTA-DHTA</inf>) and followed by the decoration of poly(lactic-co-glycolic-acid)-poly(ethylene glycol) (PLGA-PEG) to fabricate PFD@COF<inf>TTA-DHTA</inf>@PLGA-PEG, or PCPP. After injected intravenously, PCPP can accumulate and release PFD in tumor sites, leading to down-regulation of ECM compenents such as hyaluronic acid (HA) and collagen I. Such depletion of tumor ECM reduces the intratumoral solid stress, a compressive force exerted by the ECM and cells, decompresses tumor blood vessels, and increases the density of effective vascular areas, resulting in significantly improved oxygen supply in tumor. Furthermore, PCPP-mediated tumor ECM depletion also enhances the tumor uptake of subsequently injected Protoporphyrinl IX (PPIX)-conjugated peptide formed nanomicelles (NM-PPIX) due to the improved enhanced permeability and retention (EPR) effect. Both the alleviated tumor hypoxia and improved tumor homing of photosensitizer (PS) molecules after PCPP treatment significantly increase the reactive oxygen species (ROS) generation in tumor and therefore realize greatly enhanced PDT effect of tumor in vivo.","Covalent Organic Framework; Extracellular Matrix; Photodynamic Therapy; Tumor Inhibition; Hyaluronic Acid; Macrogol; Pirfenidone; Polyglactin; Protoporphyrin; Metal-organic Frameworks; Photosensitizing Agents; Blood Vessels; Hyaluronic Acid; Oxygen Supply; Photodynamic Therapy; Photosensitizers; Polyethylene Glycols; Compressive Forces; Covalent Organic Frameworks; Enhanced Permeability And Retention Effects; Extracellular Matrices; Photodynamic Therapy (pdt); Poly Lactic-co-glycolic Acid; Reactive Oxygen Species; Tumor Inhibition; Tumors; Collagen Type 1; Hyaluronic Acid; Macrogol; Pirfenidone; Polyglactin; Protoporphyrin; Reactive Oxygen Metabolite; Metal Organic Framework; Nanoparticle; Photosensitizing Agent; Animal Cell; Animal Experiment; Animal Model; Antineoplastic Activity; Article; Colon Adenocarcinoma; Controlled Study; Down Regulation; Drug Delivery System; Drug Release; Extracellular Matrix; Female; In Vitro Study; In Vivo Study; Irradiation; Mouse; Nanoencapsulation; Nanofabrication; Nonhuman; Oxygen Supply; Photodynamic Therapy; Priority Journal; Tumor Hypoxia; Human; Neoplasm; Photochemotherapy; Tumor Cell Line; Cell Line, Tumor; Extracellular Matrix; Humans; Metal-organic Frameworks; Nanoparticles; Neoplasms; Photochemotherapy; Photosensitizing Agents"
