Title,Year,Cited by,DOI,Link,Abstract,Author Keywords
Enhancement of the piezoelectric coefficient in PVDF-TrFe/CoFe2O4 nanocomposites through DC magnetic poling,2021,6,10.3762/bjnano.12.93,https://www.scopus.com/inward/record.uri?eid=2-s2.0-null&doi=10.3762%2Fbjnano.12.93&partnerID=40&md5=163e6186bff61942d3fb286ddbb1f803,"In the last years flexible, low-cost, wearable, and innovative piezoelectric nanomaterials have attracted considerable interest regarding the development of energy harvesters and sensors. Among the piezoelectric materials, special attention has been paid to electroactive polymers such as poly(vinylidene fluoride) (PVDF) and its copolymer poly(vinylidene fluoride-co-trifluoroethylene) (PVDF-TrFe), which is one of the most extensively investigated piezoelectric polymers, due to the high p phase content resulting from specific curing or processing conditions. However, to obtain a high piezoelectric coefficient (d33) alignment of the p phase domains is needed, which is usually reached through applying a high electric field at moderate temperatures. This process, usually referred to as electrical poling, requires the deposition of contact electrodes on the sample surface and the use of high-voltage apparatus. In the present work, in order to overcome these constraints, we have produced, characterized, and studied a polymer nanocomposite consisting of CoFe<inf>2</inf>O<inf>4</inf> nanoparticles dispersed in PVDF-TrFe with enhancement of the p phase alignment through an applied DC magnetic field. The magnetic poling was demonstrated to be particularly effective, leading to a piezoelectric coefficient d<inf>33</inf> with values up to 39 pm/V. This type of poling does not need the use of a top electrode or of high magnetic fields (the maximum value of d<inf>33</inf> was obtained at 50 mT, using a current of 0.4 A) making the PVDF-TrFE/CoFe<inf>2</inf>O<inf>4</inf> nanocomposite suitable for the fabrication of highly efficient devices for energy harvesting and wearable sensors.",Cofe2o4; Magnetic Poling; Piezoelectric Effect; Piezoresponse Force Microscopy (pfm); Poly(vinylidene Fluoride-co-trifluoroethylene); Pvdf-trfe; Pvdf-trfe Nanocomposites; Conducting Polymers; Electrodes; Energy Harvesting; Fluorine Compounds; Hvdc Power Transmission; Iron Compounds; Magnetic Fields; Nanocomposites; Scanning Probe Microscopy; Wearable Sensors; Magnetic Poling; Piezoresponse Force Microscopy; Poly(vinylidene Fluoride); Poly(vinylidene Fluoride)-trfe; Poly(vinylidene Fluoride)-trfe Nanocomposite; Poly(vinylidene Fluoride-co-trifluoroethylene); Trifluoroethylene; Piezoelectricity
Diatom microalgae as smart nanocontainers for biosensing wastewater pollutants: recent trends and innovations,2021,62,10.1080/21655979.2021.1996748,https://www.scopus.com/inward/record.uri?eid=2-s2.0-null&doi=10.1080%2F21655979.2021.1996748&partnerID=40&md5=e1c260047b8d3ff6c104d1ee858358dc,"Microalgae have been recognized as one of the most efficient microorganisms to remediate industrial effluents. Among microalgae diatoms are silica shelled unicellular eukaryotes, found in all types of water bodies and flourish very well even in wastewater. They have their silica cell wall made up of nano arrayed pores arranged in a uniform fashion. Therefore, they act as smart nanocontainers to adsorb various trace metals, dyes, polymers, and drugs which are hazardous to human as well to aquatic life. The beautiful nanoarchitecture in diatoms allows them to easily bind to ligands of choice to form a nanocomposite structure with the pollutants which can be a chemical or biological component. Such naturally available diatom nanomaterials are economical and highly sensitive compared to manmade artificial silica nanomaterials to help in facile removal of the toxic pollutants from wastewater. This review is thus focused on employing diatoms to remediate various pollutants such as heavy metals, dyes, hydrocarbons detected in the wastewater. It also includes different microalgae as biosensors for determination of pollutants in effluents and the perspectives for nanotechnological applications in the field of remediating pollutants through microalgae. The review also discusses in length the hurdles and perspectives of employing microalgae in wastewater remediation.","Biosensors; Diatoms; Microalgae; Nanomaterials; Pollutants; Wastewater; Arsenic; Cadmium; Chromium; Copper; Lead; Magnesium; Manganese; Mercury; Nickel; Silicon Dioxide; Zinc; Metals, Heavy; Waste Water; Water Pollutants, Chemical; Arsenic; Cadmium; Chromium; Copper; Dye; Exopolysaccharide; Heavy Metal; Hydrocarbon; Industrial Effluent; Lead; Magnesium; Manganese; Mercury; Nanocomposite; Nanomaterial; Nanoplastic; Nickel; Silicon Dioxide; Zinc; Nanoparticle; Bioaccumulation; Bioremediation; Cell Wall; Diatom; Eutrophication; Immobilization; Industrialization; Lipid Body; Microalga; Nonhuman; Photosynthesis; Physical Chemistry; Phytoplankton; Pollutant; Review; Urbanization; Waste Water Management; Wastewater; Water Pollutant; Chemistry; Genetic Procedures; Growth, Development And Aging; Biosensing Techniques; Diatoms; Metals, Heavy; Microalgae; Nanoparticles; Waste Water; Water Pollutants, Chemical"
Piezoresistive/piezoelectric intrinsic sensing properties of carbon nanotube cement-based smart composite and its electromechanical sensing mechanisms: A review,2021,23,10.1515/ntrev-2021-0112,https://www.scopus.com/inward/record.uri?eid=2-s2.0-null&doi=10.1515%2Fntrev-2021-0112&partnerID=40&md5=4ad35c0eded1525a1720365ff844f1cb,"Structural health monitoring (SHM) technology based on the mechanical-electrical sensing effect of various intrinsic smart materials has a good application prospect. Carbon nanotube (CNT) has excellent electromechanical properties and hence can be doped into cement by appropriate dispersive means to produce CNT-modified cement-based smart material (CNTCS) with excellent electromechanical (piezoresistive/piezoelectric) capacity. CNTCS can be developed into a static/dynamic intrinsic sensor for SHM after effective packaging and calibration. Based on the characteristics of CNT, the dispersion methods and the dispersity characterization techniques of CNT in the water/cement matrix are summarized, and then the influence laws of various factors on piezoresistive and piezoelectric sensing behaviors of the corresponding CNTCS are also discussed. The full-frequency domain sensing mechanism of CNTCS is analyzed by combining its finite element model and electromechanical coupling theory, and the practicability of applying CNTCS as an SHM static/dynamic intrinsic sensor is further investigated.",Carbon Nanotubes; Cement-based Intrinsic Smart Materials; Electromechanical Sensing Effect; Static/dynamic Sensing Performance; Structure Monitoring; Cements; Electromechanical Coupling; Frequency Domain Analysis; Intelligent Materials; Structural Health Monitoring; Cement-based; Cement-based Intrinsic Smart Material; Dynamic Sensing; Electromechanical Sensing Effect; Piezo-resistive; Piezoelectric; Sensing Performance; Static Dynamics; Static/dynamic Sensing Performance; Structure Monitoring; Carbon Nanotubes
Structural Analysis and Material Characterization of Silver Conductive Ink for Stretchable Electronics,2021,6,10.30880/ijie.2021.13.07.016,https://www.scopus.com/inward/record.uri?eid=2-s2.0-null&doi=10.30880%2Fijie.2021.13.07.016&partnerID=40&md5=9829648e316584c1bb7e2e34f483d7db,"Stretchable electronic systems have become more popular in various applications such as medical, fabric, flexible sensors for personalized health care, etc. There are two major parts of flexible and stretchable circuit boards that are substrate (a plastic material) and conductive ink (formulated polymer with conductive metal). According to electrical measurements, conductive ink plays a very important role in stretchable electronic equipment. The main objective of this paper is to develop a silver (Ag) based conductive ink and characterize its mechanical and electrical properties. Conductive ink is prepared by mixing an epoxy resin, cross – linking agent, additives (adhesion promoter), organic solvent, catalyst and silver flakes all together. ASTM D412 Type C dog bone shaped cutter is used to make three samples of conductive ink. The stress-strain analysis of conductive ink is carried out using universal testing machine (UTM). The conductivity is measured using two-point probe digital multi-meter. Also, the microstructural analysis, morphology and characterization are done by scanning electron microscopy (SEM). The images are taken after curing and tensile testing. The formulated ink possesses high conductivity and stretchability up to 137% strain. The achieved conductivity of the ink is 4.167×104 S/m. The maximum stress before failure, yield stress, Young’s and tangent moduli are calculated as 1.195 MPa, 0.86 MPa, 5.72 MPa and 2.08 MPa, respectively. The SEM analysis indicates that the distribution of silver particles is uniform and in a good density throughout the sample.",Characterization; Scanning Electron Microscopy; Silver Conductive Ink; Stretchable Electronics; Tensile Test
"Synthesis, characterization, photoluminescence, and antibacterial activities of silica-graphene oxide composites",2021,3,10.1139/cjp-2020-0538,https://www.scopus.com/inward/record.uri?eid=2-s2.0-null&doi=10.1139%2Fcjp-2020-0538&partnerID=40&md5=ad573968a7fea7395bdb23b6acac4214,"In this research, a novel thin film Si-GO10 and nanopowders Si-GO30 of silica-graphene oxide (GO) composite were prepared via the sol–gel method and deposited on glass substrates using spray pyrolysis. X-ray diffraction (XRD) results showed a relatively strong peak in the graphite layer that corresponds to the (002) plane. Transmission electron microscope (TEM) images showed that SiO<inf>2</inf> nanoparticles were randomly distributed on the surface of GO plates, and the particle size in these nanopowders was below 50 nm. Field emission scanning electron microscopy (FESEM) analysis demonstrated that silica nanoparticles on the surface of GO plates exhibited almost spherical and rod-like nanoparticle shape, which in turn confirmed the formation of SiO<inf>2</inf> –GO nano-hybrids. Photocatalytic investigations revealed that the composite materials exhibit high activity for dye adsorption and decomposition. Si-GO10 thin film did not undergo degradation after 120 min; however, for Si-GO30 nanopowder, the adsorption peak intensity was reduced to 665 nm, indicating a decrease in the dye concentration in the solution. Fourier transform infrared scan (FTIR) analysis demonstrated that carboxylic functional groups are decreased by increasing silica particles. Photoluminescence (PL) spectrum in Si-GO10 thin film showed a sharp emission peak at about 665 nm. This spectrum completely disappeared in Si-GO30 nanopowders. Results of the antibacterial properties emphasized that Si-GO30 nanoparticle would prevent Escherichia coli growth after 20 h. The presented methodology allows for the synthesis of GO supported silicon dioxide nanoparticles for promising applications in photocatalytic and antibacterial fields.",Antibacterial Activities; Graphene Oxide Nanopowder; Nano-composite; Photocatalytic Decomposition; Silica; Sol–gel; Escherichia Coli; Field Emission Microscopes; Fourier Transform Infrared Spectroscopy; High Resolution Transmission Electron Microscopy; Nanocomposites; Particle Size; Particle Size Analysis; Photocatalytic Activity; Photoluminescence; Scanning Electron Microscopy; Silica Nanoparticles; Silicon; Silicon Oxides; Sio2 Nanoparticles; Sols; Spray Pyrolysis; Substrates; Synthesis (chemical); Thin Films; Anti-bacterial Activity; Glass Substrates; Graphene Oxide Nanopowder; Nano Composite; Nano Powders; Photo-catalytic; Photocatalytic Decomposition; Sol'gel; Sol- Gel Methods; Thin-films; Graphene
Multistep Experimental Calibration of Mechanical Parameters for Modelling Multilayer Antishatter Safety Films in Structural Glass Protection,2021,8,10.1155/2021/6714418,https://www.scopus.com/inward/record.uri?eid=2-s2.0-null&doi=10.1155%2F2021%2F6714418&partnerID=40&md5=e1c8da1b6d7d476c715e9741a05c7cf3,"Glass material is largely used in buildings and facilities due to various motivations. Besides, glass still represents a vulnerable component for building occupants. Careful attention is required especially for glass elements that may be subjected to extreme design loads, such as impact, vibrations, etc. Among various approaches and techniques to prevent danger for people in case of glass breakage, multilayer antishatter safety films (ASFs) are commercially available for the retrofit of existing monolithic glass members. In the present research study, a multistep experimental program is presented to obtain the characterization of key input mechanical parameters that are required for the numerical analysis of glass elements protected by ASFs. Relevant characteristics are derived for the definition of an equivalent material and monolithic tape able to reproduce the ASF experimental outcomes. On the side of experiments, artificially aged specimens (healing process) are investigated. A major advantage is taken from small-scale peel and tensile tests on ASF samples, as well as Operational Modal Analysis (OMA) techniques for nondestructive vibration measurements on preliminary fractured specimens of ASF-bonded glass elements. Efficient Finite Element (FE) numerical models calibrated with the support of experimental data and Cohesive Zone Modelling (CZM) techniques are presented for discussion of comparative results, giving evidence of rather good estimates and possible extension of the multistep experimental procedure.",Modal Analysis; Multilayer Films; Multilayers; Nondestructive Examination; Tensile Testing; Vibration Analysis; Design Load; Experimental Calibration; Extreme Design; Glass Elements; Glass Materials; Impact Vibration; In-buildings; Mechanical Parameters; Multisteps; Structural Glass; Glass
Recent Advances in Femtosecond Laser Fabrication: From Structures to Applications,2021,3,10.1109/OJNANO.2021.3131818,https://www.scopus.com/inward/record.uri?eid=2-s2.0-null&doi=10.1109%2FOJNANO.2021.3131818&partnerID=40&md5=97f14a4a36bb488382c5e11b370db5fc,"Femtosecond laser processing is fast becoming a pervasive method for fabricating micro/nanostructures because it can be used to produce micro/nanostructures on myriads of materials with high precision and resolution, requires little control over environmental conditions, and is simple to implement. Here, we review recent developments in the use of femtosecond lasers for the fabrication of micro/nanostructures through ablation and two-photon polymerization (TPP). Moreover, the applications of some of the fabricated micro/nanostructures are also discussed. We highlight the advantages of femtosecond laser processing by explaining the underlying principles of laser ablation and TPP. We also show the use of this method to fabricate new devices with outstanding performance in several application realm, such as sensors, optical devices, microfluidic chips, and soft robotics.",Femtosecond Laser; Laser Ablation; Micro/nanostructures; Two-photon Polymerization (tpp); Fabrication; Laser Ablation; Laser Materials Processing; Laser Theory; Photons; Polymerization; Surface Treatment; Femtosecond Laser Processing; Lasers Ablations; Micronanostructure; Surface-emitting Laser; Two Photon Polymerization; Two-photon Polymerization; Ultra-fast; Ultrafast Electronic; Ultrafast Optics; Femtosecond Lasers
Piezo-driven jet valve dispensing of carbon nanotube-loaded composites: optimisation and characterisation,2021,6,10.1080/20550324.2021.2004702,https://www.scopus.com/inward/record.uri?eid=2-s2.0-null&doi=10.1080%2F20550324.2021.2004702&partnerID=40&md5=ae37c8f7a747643d0b2ab6ee4cce883f,"A new class of single walled carbon nanotubes (SWCNT)/epoxy resin ink in dimethylacetamide is successfully printed using a piezo-driven jet valve dispensing system for the fabrication of flexible nanocomposites. The optimised ink prepared by solution mixing method with a viscosity (28.54 mPa⋅s), surface tension (31.3 mN/m), density (0.964 g/cm3), and 0.25 wt% SWCNT is obtained through design-of-experiments. The optimisation process is carried out focusing on the ink ejectability and the electrical properties of the resulting nanocomposites. An investigation of the electrical properties of the printed structures on glass and paper substrates is performed by analysing their sheet resistances. The resulting nanocomposite exhibits sheet resistances of 15 × 102 kΩ/sq and 0.11 kΩ/sq printed on glass and paper, respectively. Finally, the interlaminar fracture properties of the nanocomposites when integrated into glass fiber reinforced polymers are investigated. The median change of the energy release ratio G<inf>II,c</inf> is about 3%, with almost constant standard deviation.",Carbon Nanotube-based Inks; Carbon Nanotube-loaded Composites; Design Of Experiments; Dispersion; Electrical Testing; Jet Dispensing; Mechanical Testing; Sheet Resistance; Glass; Mechanical Testing; Nanocomposites; Single-walled Carbon Nanotubes (swcn); Valves (mechanical); Carbon Nanotube-based Ink; Carbon Nanotube-loaded Composite; Carbon Nanotubes/epoxy; Composite Optimization; Dimethylacetamide; Dispensing Systems; Dispersion; Electrical Testing; Jet Dispensing; Single-walled Carbon; Design Of Experiments
On-spot biosensing device for organophosphate pesticide residue detection in fruits and vegetables,2021,8,10.1016/j.crbiot.2021.11.002,https://www.scopus.com/inward/record.uri?eid=2-s2.0-null&doi=10.1016%2Fj.crbiot.2021.11.002&partnerID=40&md5=8af7b8727992a0e754f8fec1a2b3ff61,"Acetylcholinesterase (AChE), a widely used enzyme for inhibition-based biosensors in pesticide residues detection, lags due to multiple-step operation, time-consuming incubation and reactivation/regeneration steps. Herein, this endeavour reports the development of Organophosphate Hydrolase (OPH), which has functional superiority over the AChE and explored in on-spot biosensing device for organophosphate pesticide residue detection in fruits and vegetables. The organophosphate degrading enzyme OPH is expressed from the ‘opd’ gene through biotechnological tools. The OPH exhibited its best activity at pH 8.0 and subsequently thermal inactivation over 37 °C. The activity of the purified OPH enzyme was found 2.75 U mL−1 at λ<inf>max</inf> 410 nm. Furthermore, the developed OPH is integrated into 96 well plate format with our previously reported UIISScan 1.1, an advanced imaging array technology based field-portable high-throughput sensory system. The developed biosensor revealed a linear range from 100 ng mL−1 to 0.1 ng mL−1 for detection of organophosphate pesticide residues with a negative slope i.e. y = 235.678x (ng mL−1) – 62.8725 with R2 = 0.99991 and n = 23. Moreover, the applicability of the developed biosensor was tested for market available fruits and vegetables. This is the first-ever reported OPH mediated on-spot biosensing device for pesticide residue detection in fruits and vegetables to the best of our knowledge.",Biosensor; Enzyme; Fruits And Vegetables; Imaging Array; Organophosphate Hydrolase; Pesticides; Acetylcholinesterase; Hydrolase; Acetylcholinesterase; Hydrolase; Organophosphate Hydrolase; Organophosphate Pesticide; Unclassified Drug; Article; Biotechnology; Enzyme Activity; Enzyme Inactivation; Food Analysis; Food Contamination; Fruit; Gene Expression; Gene Synthesis; High Throughput Analysis; Ionic Strength; Limit Of Detection; Matrix Assisted Laser Desorption Ionization Time Of Flight Mass Spectrometry; Molecular Cloning; Nucleotide Sequence; Opd Gene; Ph; Polyacrylamide Gel Electrophoresis; Protein Purification; Reaction Optimization; Temperature; Vegetable
Tolerable range of abdomen and waist skin temperature for heating-capable smart garments,2021,2,10.1108/IJCST-02-2020-0012,https://www.scopus.com/inward/record.uri?eid=2-s2.0-null&doi=10.1108%2FIJCST-02-2020-0012&partnerID=40&md5=2b0c31d744bdd10f91f4af8e5e517aeb,"Purpose: This study aims to provide information on how to monitor the temperature setting of a heating device in order to implement a heating unit successfully in the smart clothing by observing voluntary heating behavior of wearers. Design/methodology/approach: Subjects wearing base layers and additional clothing were asked to turn on and off the switch when wanted in the cold environmental chamber. Tolerable range of skin temperature (TST) depending on the location of body was obtained by observing the temperature at the time when the heating device was turned on and off during a rest–running–rest protocol. Findings: The TST was 32.8–49.4 °C and decreased to 31.3–37.6 °C around abdomen and back waist, respectively. Changes in the wearers' voluntary control behavior were observed depending on the individual's level of cold-sensitivity and activity level of rest and running. TST was 35.8–49.4 °C (Rest 1: rest before exercise), 40.0–42.0 °C (Running) and 35.3–43.2 °C (Rest 2: rest after exercise) for cold-sensitive group, whereas it was 32.8–36.2 °C (Running) and 34.4–45.7 °C (Rest 2: rest after exercise) for cold-insensitive group. Originality/value: In this study, results with detailed body locations and wearer's thermal sensitivity provide practical references for the implementation of a heating device to the comfortable multilayered smart clothing.",Cold sensitivity; Heating Device; Implementation; Smart Clothing; Tolerable Range Of Skin Temperature (tst); Heating; Hosiery Manufacture; Smart Textiles; Cold Sensitivity; Design/methodology/approach; Heating Devices; Heating Units; Implementation; Skin Temperatures; Smart Clothing; Smart Garments; Temperature Setting; Tolerable Range Of Skin Temperature; Environmental Chambers
A Finite Element Model for Investigating the Thermo-Electro-Mechanical Response of Inhomogeneously Deforming Dielectric Elastomer Actuators,2021,33,10.13052/ejcm2642-2085.30464,https://www.scopus.com/inward/record.uri?eid=2-s2.0-null&doi=10.13052%2Fejcm2642-2085.30464&partnerID=40&md5=a3c24d61c52c97342cf1cb269a56a068,"Among the available soft active materials, Dielectric elastomers (DEs) possess the capability of achieving the large actuation strain under the application of high electric field. The material behavior of such elastomers is affected significantly by the change in temperature. This paper reports a 3-D finite element framework based on the coupled nonlinear theory of thermo-electro-elasticity for investigating the thermal effects on the electromechanical performance of inhomogeneously deforming dielectric elastomer actuators (DEAs). The material behavior of the actuator is modeled using the neoHookean model of hyperelasticity with temperature dependent shear modulus. An in-house computational code is developed to implement the coupled finite element framework. Firstly, the accuracy of the developed FE code is verified by simulating the temperature effects on the actuation response and pull-in instability of the benchmark homogeneously deforming planar DE actuator. Further, the influence of temperature on the electromechanical responses of complex bi-layered bending actuator and buckling pump actuator involving inhomogeneous deformation is investigated. The numerical framework and the associated inferences can find their potential use in addressing the effect of temperature in the design of electro-active polymer based actuators.",Buckling Pump Actuator; Dielectric Elastomers; Finite Deformation; Finite Element Method; Inhomogeneous Deformation; Nonlinear Thermo-electro-hyperelasticity; Buckling; Computation Theory; Deformation; Dielectric Materials; Elasticity; Elastomers; Electric Fields; Electroactive Polymer Actuators; Mechanical Actuators; Plastics; Temperature; Buckling Pump Actuator; Dielectric Elastomer Actuators; Dielectric Elastomers; Electromechanical Response; Finite Deformations; Hyper-elasticity; Inhomogeneous Deformation; Material Behaviour; Nonlinear Thermo-electro-hyperelasticity; Pump Actuator; Finite Element Method
Dual-parameter sensing characteristics of a single fiber Bragg grating half-pasted by 1C-LV epoxy under different curing,2021,1,10.37190/oa210307,https://www.scopus.com/inward/record.uri?eid=2-s2.0-null&doi=10.37190%2Foa210307&partnerID=40&md5=681bfd8705bcb54e6e49784110421eb9,"A novel technology for the simultaneous and independent measurement of dual parameters is proposed and experimented. By using a single fiber Bragg grating half-pasted by 1C-LV epoxy under different curing conditions, the sensor structure is designed such that the reflective single-peak spectrum splits into a twin-peak spectrum, which makes the FBG spectrum form a natural spectral peak splitting bias. A measurement limitation exists in the FBG sensor packaging at room temperature, which can be solved by the high-temperature cured packaging method. To verify the validity of the theory and methodology, the experimental system is used. In the range from –1000 to +1000 με and from 35 to 75°C, the Bragg wavelength change is relative linear to the strain and temperature. The temperature and strain variations can be independently and simultaneously measured using the split peak, and the deviations of the FBG sensor are ±1°C and ±5 με, respectively. This single FBG sensor can realize dual-parameter measurement, which is valuable for narrow-space health monitoring.",Cross-sensitivity; Curing; Double Peaks; Fiber Bragg Grating; Surface Pasting; Electric Sensing Devices; Fiber Bragg Gratings; Parameter Estimation; Cross Sensitivity; Double Peak; Epoxy; Fbg Sensor; Independent Measurement; Sensing Characteristics; Simultaneous Measurement; Single Fiber; Spectra's; Surface Pasting; Curing
Custom Shoe Sole Design and Modeling Toward 3D Printing,2021,36,10.18063/ijb.v7i4.396,https://www.scopus.com/inward/record.uri?eid=2-s2.0-null&doi=10.18063%2Fijb.v7i4.396&partnerID=40&md5=6cb6db3071f3116fdd262cdf576b7a54,"This study introduces a design procedure for improving an individual’s footwear comfort with body weight index and activity requirements by customized three-dimensional (3D)-printed shoe midsole lattice structure. This method guides the selection of customized 3D-printed fabrications incorporating both physical and geometrical properties that meet user demands. The analysis of the lattice effects on minimizing the stress on plantar pressure was performed by initially creating various shoe midsole lattice structures designed. An appropriate common 3D printable material was elected along with validating its viscoelastic properties using finite element analysis. The lattice structure designs were analyzed under various loading conditions to investigate the suitability of the method in fabricating a customized 3D-printed shoe midsole based on the individual’s specifications using a single material with minimum cost, time, and material use.",3d Printing; 4d Printing; Customization; Polyurethane; Shoe; Sole; Viscoelastic
Development of a seismograph using piezoelectric sensors in Arduino platform; Desenvolvimento de um sismografo empregando sensores piezoelétricos em plataforma Arduino,2021,0,10.1590/1806-9126-RBEF-2021-0267,https://www.scopus.com/inward/record.uri?eid=2-s2.0-null&doi=10.1590%2F1806-9126-RBEF-2021-0267&partnerID=40&md5=f534e5c6efca02f6f94ccd78096dba69,"Since 2018, the theoretical deepening of the physics component - in the area of Natural Sciences and its Technologies - is subdivided into the following thematic units of knowledge: matter and energy; life, Earth and cosmos; technology and scientific language. In this context, the teaching of physics must have as one of its pillars, in contemporary society, the search for explanations about new technologies integrated into the student's life, profession and daily life, supported by the inseparability between theory and practice in the teaching-learning process. This article aims to highlight the potential of articulating physics education, subsidized by projects and practice, with the contribution of technologies. This work exposes three experimental tests about the seismograph to be applied in the context of the classroom. It is proposed to outline a tool that acts as a laboratory in the classroom, helping teachers and students in a better assimilation of concepts in Natural Sciences and its Technologies, in order to provide them with demonstrations and scientific experiments that lead them to decisions in the light of science and scientific knowledge.",Arduino; Arduino; Ensino; Interdisciplinaridade; Interdisciplinarity; New High School; Novo Ensino Míedio; Teaching
Radiosensitization effects by bismuth oxide nanorods of different sizes in megavoltage external beam radiotherapy,2021,7,10.5603/rpOr.a2021.0094,https://www.scopus.com/inward/record.uri?eid=2-s2.0-null&doi=10.5603%2FrpOr.a2021.0094&partnerID=40&md5=486823d536454de650f87fb13d8d8a5c,"Background: Nanotechnology application has successfully reached numerous scientific breakthroughs including in radiotherapy. However, the clinical application of nanoparticles requires more diligent research primarily on the crucial parameters such as nanoparticle sizes. This study is aimed to investigate the influence of bismuth oxide nanorod (Bi<inf>2</inf>O<inf>3</inf>-NR) sizes on radiosensitization effects on MCF-7 and HeLa cell lines for megavoltage photon and electron beam radiotherapy. Materials and methods: MCF-7 and HeLa cells were treated with and without 0.5 µMol/L of Bi<inf>2</inf>O<inf>3</inf>-NR of varying sizes (60, 70, 80, and 90 nm). The samples, including the control groups, were exposed to different radiation doses (0–10 Gy), using photon (6 MV and 10 MV), and electron beam (6 MeV and 12 MeV) radiotherapy. Clonogenic assay was performed, and sensitization enhancement ratio (SER) was determined from linear quadratic based cell survival curves. Results: The results depicted that 60 nm Bi<inf>2</inf>O<inf>3</inf>-NR yields the most excellent SER followed by 70 nm Bi<inf>2</inf>O<inf>3</inf>-NR. Meanwhile, the 80 and 90 nm Bi<inf>2</inf>O<inf>3</inf>-NR showed an insignificant difference between treated and untreated cell groups. This study also found that MCF-7 was subjected to more cell death compared to HeLa. Conclusion: 60 nm Bi<inf>2</inf>O<inf>3</inf>-NR was the optimal Bi<inf>2</inf>O<inf>3</inf>-NR size to induce radiosensitization effects for megavoltage external beam radiotherapy. The SER in photon beam radiotherapy marked the highest compared to electron beam radiotherapy due to decreased primary radiation energy from multiple radiation interaction and higher Compton scattering.",Bismuth Oxide Nanorods; Cancer Cell Lines; Electron Beam; Nanoparticles; Photon Beam; Radiosensitization; Bismuth; Oxide; Bismuth; Nanorod; Oxide; Article; Cell Death; Cell Survival; Clonogenic Assay; Controlled Study; External Beam Radiotherapy; Female; Hela Cell Line; Human; Human Cell; Mcf-7 Cell Line; Megavoltage Radiotherapy; Particle Size; Photon Therapy; Radiosensitization
Restricted access molecularly imprinted polymers for biological sample preparation,2021,3,10.30744/brjac.2179-3425.RV-90-2021,https://www.scopus.com/inward/record.uri?eid=2-s2.0-null&doi=10.30744%2Fbrjac.2179-3425.RV-90-2021&partnerID=40&md5=3ecf0bb7cca64a997e36e98fc34c2700,"Restricted access molecularly imprinted polymers (RAMIPs) have been efficiently used for the extraction of small organic molecules from untreated biological matrices (e.g. blood, plasma, serum, and milk). These materials have been obtained by modifying the external surface of conventional molecularly imprinted polymers (MIPs) with hydrophilic monomer grafting, crosslinked protein capsule or a combination of both. These sorbents aggregate the selectivity of MIPs with the ability to exclude macromolecules of restricted access materials (RAMs), being widely employed in solid phase extraction techniques, beyond their use in sensors. In this review, we discuss about the design and application of RAMIPs in biological sample preparation, emphasizing the future trends and remaining challenges of this technology for bioanalyses.",Molecularly Imprinted Polymers; Protein Exclusion; Restricted Access Materials; Restricted Access Molecularly Imprinted Polymers; Sample Treatment
Structural and microstructural analysis of spin-coated PVDF thin films,2021,5,10.1080/00150193.2021.1980339,https://www.scopus.com/inward/record.uri?eid=2-s2.0-null&doi=10.1080%2F00150193.2021.1980339&partnerID=40&md5=62a3e5a29726126b33b16b50541a106e,"In present work, semi-crystalline polyvinylidene fluoride (PVDF) films of 5 wt%, 10 wt%, and 15 wt% PVDF solution is deposited on the glass substrate by spin coating technique at 500, 1000, and 1500 rpm speed. For deposition of the film, the polymeric solution is prepared by dissolving PVDF powder in the polar solvent of N,N-dimethylformamide solvent. The effect of different PVDF content and spin coating speed on the microstructural evolutions in the produced film is investigated by using FE-SEM, AFM, and FTIR spectrometer. The optical properties of the film are also investigated by the UV-vis spectrometer.",Atomic Force Microscopy (afm); Field Emission Scanning Electron Microscopy(fe-sem); Fourier Transform Infrared Spectroscopy (ftir); Polyvinylidene Fluoride (pvdf); Uv-vis; Dimethylformamide; Enamels; Fluorine Compounds; Fourier Transform Infrared Spectroscopy; Optical Properties; Scanning Electron Microscopy; Spectrometers; Spin Coating; Spin Glass; Substrates; Thin Films; Atomic Force Microscopy; Atomic-force-microscopy; Field Emission Scanning Electron Microscopy; Microstructural Analysis; Polyvinylidene Fluoride; Polyvinylidene Fluorides; Semicrystallines; Thin-films; Uv-vis; Field Emission Microscopes
"Cryogels: Recent applications in 3D-bioprinting, injectable cryogels, drug delivery, and wound healing",2021,39,10.3762/bjoc.17.171,https://www.scopus.com/inward/record.uri?eid=2-s2.0-null&doi=10.3762%2Fbjoc.17.171&partnerID=40&md5=5f2db862c1776a3458dc93fd8719df36,"Cryogels are macroporous polymeric structures formed from the cryogelation of monomers/polymers in a solvent below freezing temperature. Due to their inherent interconnected macroporosity, ease of preparation, and biocompatibility, they are increasingly being investigated for use in biomedical applications such as 3D-bioprinting, drug delivery, wound healing, and as injectable therapeutics. This review highlights the fundamentals of macroporous cryogel preparation, cryogel properties that can be useful in the highlighted biomedical applications, followed by a comprehensive review of recent studies in these areas. Research evaluated includes the use of cryogels to combat various types of cancer, for implantation without surgical incision, and use as highly effective wound dressings. Furthermore, conclusions and outlooks are discussed for the use of these promising and durable macroporous cryogels.",3d-bioprinting; Cryogels; Drug Delivery; Injectable Cryogel; Macroporous Hydrogel; Wound Healing
